Date,VIX,Open,High,Low,Close,regime_class
1990-06-28,16.18,355.16,357.63,355.16,357.63,12
1990-06-29,15.5,357.64,359.09,357.3,358.02,12
1990-07-02,16.26,358.02,359.58,357.54,359.54,12
1990-07-03,16.11,359.54,360.73,359.44,360.16,12
1990-07-05,17.25,360.16,360.16,354.86,355.68,12
1990-07-06,16.41,355.69,359.02,354.64,358.42,12
1990-07-09,16.66,358.42,360.05,358.11,359.52,12
1990-07-10,16.92,359.52,359.74,356.41,356.49,12
1990-07-11,16.68,356.49,361.23,356.49,361.23,12
1990-07-12,17.06,361.23,365.46,360.57,365.44,12
1990-07-13,17.09,365.45,369.68,365.45,367.31,12
1990-07-16,16.75,367.31,369.78,367.31,368.95,12
1990-07-17,16.66,368.95,369.4,364.99,367.52,12
1990-07-18,18.9,367.52,367.52,362.95,364.22,12
1990-07-19,18.56,364.22,365.32,361.29,365.32,12
1990-07-20,15.63,365.32,366.64,361.58,361.61,12
1990-07-23,23.68,361.61,361.61,350.09,355.31,1
1990-07-24,21.79,355.31,356.09,351.46,355.79,1
1990-07-25,20.19,355.79,357.52,354.8,357.09,1
1990-07-26,20.26,357.09,357.47,353.95,355.91,1
1990-07-27,21.12,355.9,355.94,352.14,353.44,1
1990-07-30,21.16,353.44,355.55,351.15,355.55,1
1990-07-31,21.11,355.55,357.54,353.91,356.15,1
1990-08-01,21.64,356.15,357.35,353.82,355.52,1
1990-08-02,20.43,355.52,355.52,349.73,351.48,1
1990-08-03,28.74,351.48,351.48,338.2,344.86,1
1990-08-06,35.91,344.86,344.86,333.27,334.43,1
1990-08-07,32.75,334.43,338.63,332.22,334.83,1
1990-08-08,28.27,334.83,339.21,334.83,338.35,1
1990-08-09,24.39,338.35,340.56,337.56,339.94,1
1990-08-10,25.75,339.9,339.9,334.22,335.52,1
1990-08-13,25.74,335.39,338.88,332.02,338.84,1
1990-08-14,24.18,338.84,340.96,337.19,339.39,1
1990-08-15,23.31,339.39,341.92,339.38,340.06,1
1990-08-16,27.16,340.06,340.06,332.39,332.39,1
1990-08-17,27.53,332.36,332.36,324.63,327.83,1
1990-08-20,26.46,327.83,329.9,327.07,328.51,1
1990-08-21,28.9,328.51,328.51,318.78,321.86,1
1990-08-22,30.55,321.86,324.15,316.55,316.55,2
1990-08-23,36.47,316.55,316.55,306.56,307.06,2
1990-08-24,33.93,307.06,311.65,306.18,311.51,2
1990-08-27,29.63,311.55,323.11,311.55,321.44,2
1990-08-28,29.12,321.44,322.2,320.25,321.34,2
1990-08-29,27.38,321.34,325.83,320.87,324.19,2
1990-08-30,29.89,324.19,324.57,317.82,318.71,2
1990-08-31,29.9,318.71,322.57,316.59,322.56,2
1990-09-04,29.58,322.56,323.09,319.11,323.09,2
1990-09-05,28.52,323.09,324.52,320.99,324.39,2
1990-09-06,30.19,324.39,324.39,319.37,320.46,2
1990-09-07,28.73,320.46,324.18,319.71,323.4,2
1990-09-10,29.34,323.42,326.53,320.31,321.63,2
1990-09-11,28.38,321.63,322.18,319.6,321.04,2
1990-09-12,28.12,321.04,322.55,319.6,322.54,2
1990-09-13,29.33,322.51,322.51,318.02,318.65,2
1990-09-14,30.56,318.65,318.65,314.76,316.83,2
1990-09-17,29.55,316.83,318.05,315.21,317.77,2
1990-09-18,28.82,317.77,318.85,314.27,318.6,2
1990-09-19,27.88,318.6,319.35,316.25,316.6,2
1990-09-20,28.66,316.6,316.6,310.55,311.48,3
1990-09-21,30.04,311.53,312.17,307.98,311.32,3
1990-09-24,30.56,311.3,311.3,303.58,304.59,3
1990-09-25,28.81,305.46,308.27,304.23,308.26,3
1990-09-26,28.19,308.26,308.28,303.05,305.06,3
1990-09-27,28.67,305.06,307.47,299.1,300.97,3
1990-09-28,29.11,300.97,306.05,295.98,306.05,3
1990-10-01,28.06,306.1,314.94,306.1,314.94,3
1990-10-02,27.28,314.94,319.69,314.94,315.21,3
1990-10-03,27.9,315.21,316.26,310.7,311.4,3
1990-10-04,27.51,311.4,313.4,308.59,312.69,3
1990-10-05,27.85,312.69,314.79,305.76,311.5,3
1990-10-08,28.04,311.5,315.03,311.5,313.48,3
1990-10-09,30.71,313.46,313.46,305.09,305.1,3
1990-10-10,31.19,305.09,306.43,299.21,300.39,3
1990-10-11,33.98,300.39,301.45,294.51,295.46,3
1990-10-12,31.94,295.45,301.68,295.22,300.03,3
1990-10-15,31.64,300.03,304.79,296.41,303.23,3
1990-10-16,31.45,303.23,304.34,298.12,298.92,3
1990-10-17,31.37,298.92,301.5,297.79,298.76,3
1990-10-18,29.6,298.75,305.74,298.75,305.74,3
1990-10-19,27.86,305.74,312.48,305.74,312.48,3
1990-10-22,27.27,312.48,315.83,310.47,314.76,4
1990-10-23,27.57,314.76,315.06,312.06,312.36,4
1990-10-24,28.28,312.36,313.51,310.74,312.6,4
1990-10-25,29.04,312.6,313.71,309.7,310.17,4
1990-10-26,30.75,310.17,310.17,304.71,304.71,4
1990-10-29,31.54,304.74,307.41,300.69,301.88,4
1990-10-30,30.52,301.88,304.36,299.44,304.06,4
1990-10-31,30.04,304.06,305.7,302.33,304.0,4
1990-11-01,30.25,303.99,307.27,301.61,307.02,4
